web-scraper-order,web-scraper-start-url,link,href
1589875652-383,https://www.foxnews.com/category/politics/elections,"Tara Reade explains past praise for Biden, cryptic 'tic toc' tweet she made before coming forward",https://www.foxnews.com/politics/tara-reade-biden-praise-tic-toc-tweet
1589875652-268,https://www.foxnews.com/category/politics/elections,Tomi Lahren calls out California's bailout 'facade': We knew this would happen,https://www.foxnews.com/media/tomi-lahren-we-knew-what-blue-states-like-california-would-do-after-pandemic
1589875652-294,https://www.foxnews.com/category/politics/elections,"Pushing back at Trump, Biden stresses ‘we all want to reopen’",https://www.foxnews.com/politics/pushing-back-at-trump-biden-stresses-we-all-want-to-reopen
1589875652-272,https://www.foxnews.com/category/politics/elections,David Bossie: Biden wrong on China his entire career – let's look at the record,https://www.foxnews.com/opinion/biden-wrong-china-career-check-record-david-bossie
1589875652-377,https://www.foxnews.com/category/politics/elections,David Limbaugh: Trump's critics in coronavirus crisis want to have it both ways. They can't,https://www.foxnews.com/opinion/trump-critics-coronavirus-david-limbaugh
1589875652-273,https://www.foxnews.com/category/politics/elections,Jordan accuses media of being 'cheerleaders at interesting times' in Michael Flynn investigation,https://www.foxnews.com/media/jim-jordan-media-cheerleading-michael-flynn-case
1589875652-379,https://www.foxnews.com/category/politics/elections,Pelosi suggests moving DNC convention to 'gigantic' stadium,https://www.foxnews.com/politics/pelosi-suggests-moving-dnc-convention-gigantic-stadium
1589875652-214,https://www.foxnews.com/category/politics/elections,"Coronavirus had infected hundreds in Michigan as Biden, Sanders campaigned there, report finds",https://www.foxnews.com/politics/coronavirus-had-infected-hundreds-in-michigan-as-biden-sanders-campaigned-there-report-finds
1589875652-305,https://www.foxnews.com/category/politics/elections,GOP victories from Tuesday's special election races largely ignored by media,https://www.foxnews.com/media/gop-mike-garcia-tom-tiffany-media
1589875652-382,https://www.foxnews.com/category/politics/elections,Ex-San Francisco supervisor rips 'immoral' handouts of drugs to homeless: 'Should be feeding their stomachs',https://www.foxnews.com/media/san-francisco-coronavirus-drug-alcohol-homeless
1589875652-278,https://www.foxnews.com/category/politics/elections,Joe Biden casts Trump as divider as the president visits Pennsylvania,https://video.foxnews.com/v/6156750334001/
1589875652-301,https://www.foxnews.com/category/politics/elections,Bossie & Lewandowski: Confused Biden flip-flops as he changes story on Obama administration spying on Flynn,https://www.foxnews.com/opinion/bossie-lewandowski-confused-biden-flip-flops-as-he-changes-story-on-obama-administration-spying-on-flynn
1589875652-308,https://www.foxnews.com/category/politics/elections,Dana Perino on Joe Biden picking Alexandria Ocasio-Cortez to craft climate agenda,https://video.foxnews.com/v/6156482836001/
1589875652-291,https://www.foxnews.com/category/politics/elections,"Texas Republican says Austin, other liberal cities becoming 'drunk on power' with coronavirus restrictions",https://www.foxnews.com/media/austin-liberal-texas-cities-drunk-power-gooden
1589875652-316,https://www.foxnews.com/category/politics/elections,Katie Pavlich: It's 'very obvious' the liberal media got played by ex-Obama officials,https://www.foxnews.com/media/katie-pavlich-liberal-media-played-russia-obama-officials
1589875652-374,https://www.foxnews.com/category/politics/elections,Biden accuser talks to Megyn Kelly,https://video.foxnews.com/v/6155620325001/
1589875652-309,https://www.foxnews.com/category/politics/elections,"Biden responds to new memes calling him 'creepy,' 'old,' 'out of touch'",https://www.foxnews.com/politics/biden-responds-to-new-memes-calling-him-creepy-old-out-of-touch
1589875652-325,https://www.foxnews.com/category/politics/elections,Are 'stealth' Trump supporters the president's secret weapon to winning reelection?,https://video.foxnews.com/v/6156307866001/
1589875652-311,https://www.foxnews.com/category/politics/elections,House Dems' stimulus bill aims to fight coronavirus with 'environmental justice grants',https://www.foxnews.com/politics/house-dems-stimulus-bill-aims-to-fight-coronavirus-with-environmental-justice-grants
1589875652-295,https://www.foxnews.com/category/politics/elections,Tom Homan on plan to give stimulus money to some illegal immigrants: Pelosi has 'lost her mind',https://www.foxnews.com/media/tom-homan-nancy-pelosi-stimulus-checks-illegals
1589875652-304,https://www.foxnews.com/category/politics/elections,Gaetz says Flynn unmasking presents 'political Chinese finger trap' for Biden,https://www.foxnews.com/media/gaetz-flynn-unmasking-chinese-finger-trap-biden
1589875652-312,https://www.foxnews.com/category/politics/elections,Former rivals Bernie Sanders and Joe Biden join forces to form climate change unity task force,https://video.foxnews.com/v/6156459785001/
1589875652-347,https://www.foxnews.com/category/politics/elections,Biden doesn't think staying home during COVID-19 is hurting his campaign,https://video.foxnews.com/v/6156064417001/
1589875652-327,https://www.foxnews.com/category/politics/elections,AOC removed from union-backed progressive party ballot line in New York,https://www.foxnews.com/politics/aoc-removed-union-backed-progressive-party-ballot-line-new-york
1589875652-260,https://www.foxnews.com/category/politics/elections,Tim Graham: Biden still hiding from a press corps that will never dare grill him like Trump,https://www.foxnews.com/opinion/biden-press-corp-trump-tim-graham
1589875652-339,https://www.foxnews.com/category/politics/elections,"Stimulus checks, state aid and more: What’s in House Democrats' new coronavirus relief bill",https://www.foxnews.com/politics/house-democrats-new-coronavirus-relief-bill
1589875652-303,https://www.foxnews.com/category/politics/elections,Laura Ingraham torches liberal 'frauds and tyrants' for actions during coronavirus shutdowns,https://www.foxnews.com/media/ingraham-liberal-frauds-and-tyrants-coronavirus-shutdowns
1589875652-313,https://www.foxnews.com/category/politics/elections,"Rand Paul rips Biden over Flynn unmasking, says it 'should be a deal-killer' for ex-VP's White House bid",https://www.foxnews.com/media/rand-paul-rips-biden-over-flynn-unmasking
1589875652-282,https://www.foxnews.com/category/politics/elections,Karl Rove says these voters hold 'the winning margin in the election' for Trump,https://www.foxnews.com/media/karl-rove-trump-battleground-states-2020-biden
1589875652-270,https://www.foxnews.com/category/politics/elections,'Reopen Pennsylvania' founders deliver message to Dem governor after Trump visit: 'Give up the power',https://www.foxnews.com/media/pa-residents-pushing-back-gov-wolf-lockdown-trump-visit
1589875652-211,https://www.foxnews.com/category/politics/elections,Obama's critique of Trump administration response to coronavirus draws sharp rebuke from the president,https://video.foxnews.com/v/6157590625001/
1589875652-371,https://www.foxnews.com/category/politics/elections,Top House Republican issues 'call to arms' about Democrats trying to 'steal' California election,https://video.foxnews.com/v/6155772010001/
1589875652-276,https://www.foxnews.com/category/politics/elections,"Biden 'not an inspired' candidate, got help from 'media cheerleading,' says writer for liberal magazine The Nation",https://www.foxnews.com/politics/biden-not-inspired-got-help-from-media-cheerleading-writer-for-liberal-magazine-the-nation-claims
1589875652-375,https://www.foxnews.com/category/politics/elections,"Democrats want Biden to pick Warren as running mate, poll says",https://video.foxnews.com/v/6155549915001/
1589875652-213,https://www.foxnews.com/category/politics/elections,Tucker blasts Washington Post over 'fawning' profile of 'professionally aggrieved' Stacey Abrams,https://www.foxnews.com/media/tucker-carlson-washington-post-stacey-abrams-profile
1589875652-358,https://www.foxnews.com/category/politics/elections,Tara Reade's lawyer calls on Joe Biden to open archives,https://video.foxnews.com/v/6155910841001/
1589875652-228,https://www.foxnews.com/category/politics/elections,Environmental group labels Trump as ‘Dirtiest of All Time’,https://www.foxnews.com/politics/environmental-group-labels-trump-as-dirtiest-of-all-time
1589875652-398,https://www.foxnews.com/category/politics/elections,"Trump says 'more to come' on Russia probe documents, in 'Fox & Friends' interview",https://www.foxnews.com/politics/trump-says-more-to-come-on-russia-probe-documents-in-fox-friends-interview
1589875652-254,https://www.foxnews.com/category/politics/elections,"2020 Democracy: Biden expanding virtual campaign in South, West",https://video.foxnews.com/v/6157027038001/
1589875652-306,https://www.foxnews.com/category/politics/elections,Rep. Kevin McCarthy shares message to America after GOP flips California House seat: Help is on the way,https://video.foxnews.com/v/6156488743001/
1589875652-253,https://www.foxnews.com/category/politics/elections,"House passes plan for proxy voting, despite GOP objections",https://www.foxnews.com/politics/house-passes-plan-for-proxy-voting-despite-gop-objections
1589875652-300,https://www.foxnews.com/category/politics/elections,Supreme Court hears arguments in two cases that could impose new rules on Electoral College ahead of 2020 election,https://video.foxnews.com/v/6156554769001/
1589875652-333,https://www.foxnews.com/category/politics/elections,"Maxine Waters shames coronavirus lockdown protesters, says it's not the time for some businesses to reopen",https://www.foxnews.com/politics/maxine-waters-shames-trump-supporters
1589875652-342,https://www.foxnews.com/category/politics/elections,'View' co-host accuses McConnell of 'egregious lie' about Obama's pandemic preparedness,https://www.foxnews.com/media/sunny-hostin-mcconnell-obama-playbook-pandemic
1589875652-284,https://www.foxnews.com/category/politics/elections,Biden campaign staffers: The top aides guiding former VP’s presidential campaign,https://www.foxnews.com/politics/biden-campaign-staffers-the-top-aides-guiding-former-vps-presidential-campaign
1589875652-337,https://www.foxnews.com/category/politics/elections,"Ken Starr asks why Obama, Biden were 'in the know' about 'illegitimate' Flynn investigation",https://www.foxnews.com/media/ken-starr-obama-biden-michael-flynn-probe
